"manufacturer","line","engineSize","transmission","sizeClass","cylinders","driveSystem","indexNumber","mpgCity","mpgHighway","mpgCombined","unrndCityEPA","unrndHwyEPA","unrndCompEPA","fuelType","releaseDate","units","source","algorithm"
"GMC","K1500 YUKON XL 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,823,14,19,16,17,26.6,20.296,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"HUMMER","H3 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,812,13,16,14,15.6,21.7,17.859,"regular gas","06/15/07",,"http://www.fueleconomy.gov",
"PONTIAC","GRAND PRIX",5.3,"Auto(S4)","MIDSIZE CARS",8,"F",8,16,25,19,20.24,35.5,25.094,"premium gas","04/15/07",,"http://www.fueleconomy.gov",
"SAAB","9-7X AWD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,821,13,19,16,16.5,26.8,19.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"FORD","EXPEDITION 2WD",5.4,"Auto(L6)","S.U.V. - 2WD",8,"R",804,12,18,14,15.3,24.9,18.512,"regular gas","06/11/07",,"http://www.fueleconomy.gov",
"FORD","F150 FFV  2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",830,10,13,11,12.11,17.918,14.178,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 FFV  2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",828,13,18,15,16.013,24.323,18.922,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 FFV  4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,831,9,12,10,10.965,16.543,12.926,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 FFV  4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,829,13,17,15,15.845,23.725,18.63,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",826,13,17,14,15.613,23.881,18.494,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 PICKUP 4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,823,13,17,14,15.423,22.88,18.074,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 STX SE 2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",834,14,19,15,16.722,25.904,19.895,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 STX SE 2WD FFV",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",833,10,14,12,12.677,18.88,14.877,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"FORD","F150 STX SE 2WD FFV",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",832,14,19,15,16.741,25.606,19.831,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"FORD","MUSTANG",5.4,"Manual(M6)","SUBCOMPACT CARS",8,"R",108,14,20,16,16.909,27.37,20.421,"premium gas","06/25/07",,"http://www.fueleconomy.gov",
"LINCOLN","MARK LT",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",836,12,16,14,14.8,22.4,17.467,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"LINCOLN","MARK LT 4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,837,13,17,14,15.408,22.856,18.056,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"LINCOLN","NAVIGATOR 2WD",5.4,"Auto(L6)","S.U.V. - 2WD",8,"R",800,12,18,14,15.3,24.9,18.512,"regular gas","06/11/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","G55 AMG",5.4,"Auto(L5)","S.U.V. - 4WD",8,4,56,11,13,12,13.2,18.5,15.154,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","SL55 AMG",5.4,"Auto(S5)","TWO SEATERS",8,"R",3,12,17,14,15,24.1,18.071,"premium gas","06/11/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","SLK55 AMG",5.4,"Auto(S7)","TWO SEATERS",8,"R",21,14,20,16,17.4,28.1,20.998,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 REGULAR CAB 2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 REGULAR CAR 4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 SUPERCAB 2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 SUPERCAB 4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 SUPERCREW 2WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"ROUSH PERFORMANCE","STAGE3 F150 SUPERCREW 4WD",5.4,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,2,11,15,13,13.5,20.6,15.978,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CL550",5.5,"Auto(L7)","COMPACT CARS",8,"R",39,14,21,17,17.7,29.5,21.585,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CL600",5.5,"Auto(L5)","COMPACT CARS",12,"R",33,11,17,13,13.6,23,16.665,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CL65 AMG",5.5,"Auto(S5)","COMPACT CARS",12,"R",30,11,17,13,13.7,23.4,16.842,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLK550",5.5,"Auto(L7)","SUBCOMPACT CARS",8,"R",53,15,22,17,18.2,30.3,22.187,"premium gas","07/20/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLK550 (CABRIOLET)",5.5,"Auto(L7)","SUBCOMPACT CARS",8,"R",52,15,21,17,18,29.5,21.829,"premium gas","07/20/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLS550",5.5,"Auto(L7)","COMPACT CARS",8,"R",38,14,21,16,17.3,29,21.138,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","E550",5.5,"Auto(L7)","MIDSIZE CARS",8,"R",37,15,22,17,18.4,31.1,22.542,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","E550 4MATIC",5.5,"Auto(L7)","MIDSIZE CARS",8,4,35,13,19,16,16.5,26.7,19.925,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","GL550 4MATIC",5.5,"Auto(L7)","S.U.V. - 4WD",8,4,54,13,17,14,15.7,23.7,18.512,"premium gas","07/02/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","MAYBACH 57",5.5,"Auto(L5)","LARGE CARS",12,"R",23,10,16,12,12.4,21.4,15.295,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","MAYBACH 62",5.5,"Auto(L5)","LARGE CARS",12,"R",22,10,16,12,12.4,21.4,15.295,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","ML550 4MATIC",5.5,"Auto(L7)","S.U.V. - 4WD",8,4,46,13,18,15,16.3,24.6,19.218,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","S550",5.5,"Auto(L7)","LARGE CARS",8,"R",34,14,21,16,17.2,29.5,21.173,"premium gas","06/25/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","S550 4MATIC",5.5,"Auto(L7)","LARGE CARS",8,4,43,14,20,16,17.5,29.2,21.35,"premium gas","07/11/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","S600",5.5,"Auto(L5)","LARGE CARS",12,"R",28,11,17,13,13.8,24,17.063,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","SL550",5.5,"Auto(L7)","TWO SEATERS",8,"R",20,14,21,16,16.7,29,20.639,"premium gas","06/11/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","SL600",5.5,"Auto(L5)","TWO SEATERS",12,"R",16,11,18,14,14.1,24.2,17.361,"premium gas","06/11/07",,"http://www.fueleconomy.gov",
"INFINITI","QX56 2WD",5.6,"Auto(L5)","S.U.V. - 2WD",8,"R",282,12,18,14,14.9,24.6,18.114,"premium gas","04/18/07",,"http://www.fueleconomy.gov",
"INFINITI","QX56 4WD",5.6,"Auto(L5)","S.U.V. - 4WD",8,4,282,12,17,14,14.4,23.5,17.439,"premium gas","04/18/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 2WD",5.6,"Auto(L5)","S.U.V. - 2WD",8,"R",283,12,18,14,14.939,24.778,18.189,"regular gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 2WD",5.6,"Auto(L5)","S.U.V. - 2WD",8,"R",292,9,13,10,10.9,17.878,13.222,"ethanol","04/18/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 2WD",5.6,"Auto(L5)","S.U.V. - 2WD",8,"R",291,12,18,14,14.939,24.721,18.176,"regular gas","04/18/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 4WD",5.6,"Auto(L5)","S.U.V. - 4WD",8,4,283,12,17,14,14.761,23.827,17.811,"regular gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 4WD",5.6,"Auto(L5)","S.U.V. - 4WD",8,4,292,9,13,10,10.563,17.4,12.832,"ethanol","04/18/07",,"http://www.fueleconomy.gov",
"NISSAN","ARMADA 4WD",5.6,"Auto(L5)","S.U.V. - 4WD",8,4,291,12,17,14,14.595,23.62,17.626,"regular gas","04/18/07",,"http://www.fueleconomy.gov",
"NISSAN","PATHFINDER 2WD",5.6,"Auto(S5)","S.U.V. - 2WD",8,"R",281,13,18,15,15.9,25.5,19.143,"premium gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","PATHFINDER 4WD",5.6,"Auto(S5)","S.U.V. - 4WD",8,4,281,12,18,14,15.3,24.2,18.334,"premium gas","05/08/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 2WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",284,12,17,14,15.176,23.935,18.168,"regular gas","04/13/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 2WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",294,9,13,10,11.075,17.415,13.244,"ethanol","04/13/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 2WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",293,12,17,14,15.218,24.073,18.236,"regular gas","04/13/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 4WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,284,12,17,14,14.599,22.98,17.465,"regular gas","04/13/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 4WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,294,9,12,10,10.643,16.683,12.714,"ethanol","04/13/07",,"http://www.fueleconomy.gov",
"NISSAN","TITAN 4WD",5.6,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,293,12,17,14,14.535,22.932,17.402,"regular gas","04/13/07",,"http://www.fueleconomy.gov",
"CHRYSLER","300 AWD",5.7,"Auto(L5)","LARGE CARS",8,4,911,15,22,18,19.2,30.6,23.067,"regular gas","07/01/07",,"http://www.fueleconomy.gov",
"CHRYSLER","300/SRT-8",5.7,"Auto(L5)","LARGE CARS",8,"R",910,15,23,18,18.895,31.284,22.993,"regular gas","06/12/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 2WD",5.7,"Auto(L5)","S.U.V. - 2WD",8,"R",7,13,19,15,16.3,25.6,19.485,"regular gas","06/28/07",,"http://www.fueleconomy.gov",
"CHRYSLER","ASPEN 4WD",5.7,"Auto(L5)","S.U.V. - 4WD",8,4,530,13,18,15,15.8,24.6,18.831,"regular gas","06/27/07",,"http://www.fueleconomy.gov",
"DODGE","CHARGER",5.7,"Auto(L5)","LARGE CARS",8,"R",910,15,23,18,18.895,31.284,22.993,"regular gas","06/12/07",,"http://www.fueleconomy.gov",
"DODGE","CHARGER AWD",5.7,"Auto(L5)","LARGE CARS",8,4,911,15,22,18,19.2,30.6,23.067,"regular gas","07/01/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 2WD",5.7,"Auto(L5)","S.U.V. - 2WD",8,"R",7,13,19,15,16.3,25.6,19.485,"regular gas","06/28/07",,"http://www.fueleconomy.gov",
"DODGE","DURANGO 4WD",5.7,"Auto(L5)","S.U.V. - 4WD",8,4,530,13,18,15,15.8,24.6,18.831,"regular gas","06/27/07",,"http://www.fueleconomy.gov",
"DODGE","MAGNUM",5.7,"Auto(L5)","S.U.V. - 2WD",8,"R",910,15,23,18,18.895,31.284,22.993,"regular gas","06/12/07",,"http://www.fueleconomy.gov",
"DODGE","MAGNUM AWD",5.7,"Auto(L5)","S.U.V. - 4WD",8,4,911,15,22,18,19.2,30.6,23.067,"regular gas","07/01/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 2WD",5.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",7,13,19,15,16.291,25.578,19.473,"regular gas","06/28/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",5.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,530,13,17,14,15.42,23.46,18.232,"regular gas","06/27/07",,"http://www.fueleconomy.gov",
"FERRARI","FERRARI 612 SCAGLIETTI",5.7,"Auto(A6)","MIDSIZE CARS",12,"R",2,9,16,11,11.45,21.7,14.541,"premium gas","08/16/07",,"http://www.fueleconomy.gov",
"FERRARI","FERRARI 612 SCAGLIETTI",5.7,"Manual(M6)","MIDSIZE CARS",12,"R",2,10,15,12,11.7,21.3,14.677,"premium gas","08/16/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 2WD",5.7,"Auto(L5)","S.U.V. - 2WD",8,"R",7,13,19,15,16.3,25.6,19.485,"regular gas","06/28/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 4WD",5.7,"Auto(L5)","S.U.V. - 4WD",8,4,530,13,17,14,15.8,24.6,18.831,"regular gas","06/27/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 2WD",5.7,"Auto(L5)","S.U.V. - 2WD",8,"R",7,13,19,15,16.3,25.6,19.485,"regular gas","06/28/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 4WD",5.7,"Auto(L5)","S.U.V. - 4WD",8,4,530,13,18,15,15.8,24.6,18.831,"regular gas","06/27/07",,"http://www.fueleconomy.gov",
"LEXUS","LX 570",5.7,"Auto(S6)","S.U.V. - 4WD",8,4,30,12,18,14,15.3,24.149,18.321,"premium gas","09/30/07",,"http://www.fueleconomy.gov",
"TOYOTA","LAND CRUISER WAGON 4WD",5.7,"Auto(S6)","S.U.V. - 4WD",8,4,30,13,18,15,15.9,24.749,18.949,"regular gas","09/30/07",,"http://www.fueleconomy.gov",
"TOYOTA","SEQUOIA 2WD",5.7,"Auto(S6)","S.U.V. - 2WD",8,"R",33,14,19,15,16.878,25.603,19.935,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","SEQUOIA 4WD",5.7,"Auto(S6)","S.U.V. - 4WD",8,4,33,13,18,15,15.904,24.512,18.889,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TUNDRA 2WD",5.7,"Auto(S6)","STANDARD PICKUP TRUCKS 2WD",8,"R",33,14,18,16,17.141,25.182,20.017,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TUNDRA 4WD",5.7,"Auto(S6)","STANDARD PICKUP TRUCKS 4WD",8,4,33,13,17,14,15.482,23.446,18.275,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","DB9 COUPE",5.9,"Manual(M6)","MINICOMPACT CARS",12,"R",1,10,16,12,12.5,22.5,15.625,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","DB9 COUPE",5.9,"Auto(S6)","MINICOMPACT CARS",12,"R",4,11,18,13,13.6,24.4,16.983,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","DB9 VOLANTE",5.9,"Manual(M6)","MINICOMPACT CARS",12,"R",2,10,16,12,12.5,22.5,15.625,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"ASTON MARTIN","DB9 VOLANTE",5.9,"Auto(S6)","MINICOMPACT CARS",12,"R",3,11,17,13,13.9,23.4,17.007,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"FERRARI","FERRARI 599 GTB FIORANO",5.9,"Auto(A6)","TWO SEATERS",12,"R",2,11,15,12,12.999,21,15.689,"premium gas","08/16/07",,"http://www.fueleconomy.gov",
"FERRARI","FERRARI 599 GTB FIORANO",5.9,"Manual(M6)","TWO SEATERS",12,"R",2,11,15,12,13.2,21.1,15.875,"premium gas","08/16/07",,"http://www.fueleconomy.gov",
"AUDI","A8 L",6,"Auto(S6)","LARGE CARS",12,4,25,13,19,15,15.9,26.7,19.438,"premium gas","08/13/07",,"http://www.fueleconomy.gov",
"BENTLEY","CONTINENTAL FLYING SPUR",6,"Auto(S6)","MIDSIZE CARS",12,4,26,10,17,12,12.497,23.23,15.777,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"BENTLEY","CONTINENTAL GT",6,"Auto(S6)","COMPACT CARS",12,4,26,10,17,13,12.8,23.8,16.161,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"BENTLEY","CONTINENTAL GTC",6,"Auto(S6)","SUBCOMPACT CARS",12,4,26,10,17,12,12.497,23.23,15.777,"premium gas","08/20/07",,"http://www.fueleconomy.gov",
"BMW","760LI",6,"Auto(S6)","LARGE CARS",12,"R",60,13,20,15,15.886,27.912,19.707,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",6,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",840,13,18,15,15.808,24.21,18.733,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 AVALANCHE 2WD",6,"Auto(L4)","S.U.V. - 2WD",8,"R",840,12,17,14,15.349,24.047,18.333,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 SUBURBAN 2WD",6,"Auto(L4)","S.U.V. - 2WD",8,"R",840,12,17,14,15.349,24.047,18.333,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",6,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,841,13,17,14,15.69,23.695,18.503,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 AVALANCHE 4WD",6,"Auto(L4)","S.U.V. - 4WD",8,4,841,12,17,14,15.1,23.4,17.968,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 SUBURBAN 4WD",6,"Auto(L4)","S.U.V. - 4WD",8,4,841,12,17,14,15.1,23.4,17.968,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER 2WD",6,"Auto(L4)","S.U.V. - 2WD",8,"R",838,12,16,14,14.9,22.5,17.571,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER AWD",6,"Auto(L4)","S.U.V. - 4WD",8,4,839,12,16,13,14.4,21.4,16.886,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",6,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",840,13,18,15,15.819,24.224,18.746,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON XL 2WD",6,"Auto(L4)","S.U.V. - 2WD",8,"R",840,12,17,14,15.349,24.047,18.333,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",6,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,841,13,17,14,15.7,23.7,18.512,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K1500 YUKON XL 4WD",6,"Auto(L4)","S.U.V. - 4WD",8,4,841,12,17,14,15.1,23.4,17.968,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","MAYBACH 57S",6,"Auto(L5)","LARGE CARS",12,"R",25,10,16,12,12.3,21.4,15.211,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","MAYBACH 62S",6,"Auto(L5)","LARGE CARS",12,"R",24,10,16,12,12.3,21.4,15.211,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","S65 AMG",6,"Auto(S5)","LARGE CARS",12,"R",49,11,17,13,13.5,23.1,16.605,"premium gas","07/16/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","SL65 AMG",6,"Auto(S5)","TWO SEATERS",12,"R",17,11,18,14,14.1,24.6,17.452,"premium gas","06/11/07",,"http://www.fueleconomy.gov",
"SAAB","9-7X AWD",6,"Auto(L4)","S.U.V. - 4WD",8,4,839,12,16,13,14.4,21.4,16.886,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 4WD",6.1,"Auto(L5)","S.U.V. - 4WD",8,4,522,11,14,12,13.7,19.4,15.787,"premium gas","06/28/07",,"http://www.fueleconomy.gov",
"CADILLAC","ESCALADE 2WD",6.2,"Auto(L6)","S.U.V. - 2WD",8,"R",842,12,19,14,14.9,26.1,18.466,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"CADILLAC","ESCALADE AWD",6.2,"Auto(L6)","S.U.V. - 4WD",8,4,843,12,18,14,14.8,25.7,18.291,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","CORVETTE",6.2,"Manual(M6)","TWO SEATERS",8,"R",27,16,26,19,20.2,35.8,25.127,"premium gas","06/12/07",,"http://www.fueleconomy.gov",
"CHEVROLET","CORVETTE",6.2,"Auto(S6)","TWO SEATERS",8,"R",26,15,25,18,18.25,34.349,23.128,"premium gas","06/12/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",6.2,"Auto(L6)","STANDARD PICKUP TRUCKS 2WD",8,"R",842,12,19,15,15.3,26,18.777,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA AWD",6.2,"Auto(L6)","STANDARD PICKUP TRUCKS 4WD",8,4,843,12,18,14,14.8,25.7,18.291,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K1500 YUKON DENALI AWD",6.2,"Auto(L6)","S.U.V. - 4WD",8,4,843,12,18,14,14.8,25.7,18.291,"premium gas","06/30/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CL63 AMG",6.2,"Auto(S7)","COMPACT CARS",8,"R",2,11,18,14,14,24.7,17.39,"premium gas","05/14/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLK63 AMG",6.2,"Auto(S7)","SUBCOMPACT CARS",8,"R",18,12,19,14,14.6,25.6,18.1,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLK63 AMG (CABRIOLET)",6.2,"Auto(S7)","SUBCOMPACT CARS",8,"R",19,12,18,14,14.2,25.2,17.671,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","CLS63 AMG",6.2,"Auto(S7)","COMPACT CARS",8,"R",11,12,18,14,14.9,25,18.211,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","E63 AMG",6.2,"Auto(S7)","MIDSIZE CARS",8,"R",9,12,19,15,15.2,25.7,18.624,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","E63 AMG (WAGON)",6.2,"Auto(S7)","MIDSIZE STATION WAGONS",8,"R",10,12,18,14,14.7,24.6,17.951,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","ML63 AMG",6.2,"Auto(S7)","S.U.V. - 4WD",8,4,26,11,14,12,13,19.9,15.403,"premium gas","07/01/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","S63 AMG",6.2,"Auto(S7)","LARGE CARS",8,"R",1,11,17,13,13.8,24,17.063,"premium gas","05/14/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","MURCIELAGO",6.5,"Manual(M6)","TWO SEATERS",12,4,10,8,13,10,10.1,17.5,12.474,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","MURCIELAGO",6.5,"Auto(S6)","TWO SEATERS",12,4,10,9,14,11,10.9,19.9,13.685,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","MURCIELAGO ROADSTER",6.5,"Manual(M6)","TWO SEATERS",12,4,10,8,13,10,10.1,17.5,12.474,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","MURCIELAGO ROADSTER",6.5,"Auto(S6)","TWO SEATERS",12,4,10,9,14,11,10.9,19.9,13.685,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"BENTLEY","ARNAGE",6.7,"Auto(S6)","MIDSIZE CARS",8,"R",22,10,15,11,11.6,20.4,14.394,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"BENTLEY","ARNAGE RL",6.7,"Auto(S6)","LARGE CARS",8,"R",22,9,15,11,11.506,21.021,14.449,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"BENTLEY","AZURE",6.7,"Auto(S6)","COMPACT CARS",8,"R",22,9,15,11,11.506,21.021,14.449,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"ROLLS-ROYCE","PHANTOM",6.7,"Auto(S6)","MIDSIZE CARS",12,"R",67,11,18,14,13.994,24.2,17.272,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"ROLLS-ROYCE","PHANTOM DROPHEAD COUPE",6.7,"Auto(S6)","COMPACT CARS",12,"R",67,11,18,14,13.994,24.2,17.272,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"ROLLS-ROYCE","PHANTOM EWB",6.7,"Auto(S6)","MIDSIZE CARS",12,"R",67,11,18,14,13.994,24.2,17.272,"premium gas","08/01/07",,"http://www.fueleconomy.gov",
"CHEVROLET","CORVETTE",7,"Manual(M6)","TWO SEATERS",8,"R",35,15,24,18,18.4,33.7,23.124,"premium gas","06/18/07",,"http://www.fueleconomy.gov",
